Dataset,#Training,%Training,%Defect Training,%Defect Testing,Classifier,Balancing,Feature Selection,TP,FP,TN,FN,Precision,Recall,ROC Area,Kappa
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,RF,Under sampling,True,56706.0,101.0,2878.0,0.0,0.9982220500994595,1.0,0.9830480026854649,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,IBk,Under sampling,True,113412.0,202.0,5756.0,0.0,0.9982220500994595,1.0,0.9830480026854649,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,NB,Under sampling,True,170118.0,303.0,8634.0,0.0,0.9982220500994595,1.0,0.9830480026854649,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,RF,Over sampling,True,56706.0,101.0,2878.0,0.0,0.9982220500994595,1.0,0.9830480026854649,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,IBk,Over sampling,True,113412.0,202.0,5756.0,0.0,0.9982220500994595,1.0,0.9830480026854649,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,NB,Over sampling,True,170118.0,303.0,8634.0,0.0,0.9982220500994595,1.0,0.9830480026854649,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,RF,Smote,True,56706.0,101.0,2878.0,0.0,0.9982220500994595,1.0,0.9830480026854649,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,IBk,Smote,True,113412.0,202.0,5756.0,0.0,0.9982220500994595,1.0,0.9830480026854649,0.9818661892723501
OPENJPA,12,0.9248899770656418,0.0499120382005529,0.08376315246544254,NB,Smote,True,170118.0,303.0,8634.0,0.0,0.9982220500994595,1.0,0.9830480026854649,0.9818661892723501
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,RF,No sampling,False,61147.0,103.0,3282.0,0.0,0.9983183673469388,1.0,0.982213311220685,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,IBk,No sampling,False,122100.0,450.0,6320.0,194.0,0.996328029375765,0.9984136588875987,0.9492085717400538,0.9488914099259853
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,NB,No sampling,False,178981.0,1271.0,8884.0,4460.0,0.9929487606240153,0.9756870056312383,0.9206535798604494,0.7406680750461556
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,RF,Under sampling,False,61147.0,103.0,3282.0,0.0,0.9983183673469388,1.0,0.9834637666031775,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,IBk,Under sampling,False,121598.0,434.0,6336.0,696.0,0.9964435557886456,0.9943087968338594,0.9494740391094236,0.9135045999780439
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,NB,Under sampling,False,180875.0,920.0,9235.0,2566.0,0.9949393547677329,0.9860118512219188,0.9248324027760241,0.8317402444103271
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,RF,Over sampling,False,61147.0,103.0,3282.0,0.0,0.9983183673469388,1.0,0.9837560230607796,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,IBk,Over sampling,False,122021.0,447.0,6323.0,273.0,0.9963500669562662,0.9977676746201776,0.9500533734491057,0.9431908693007545
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,NB,Over sampling,False,178301.0,889.0,9266.0,5140.0,0.9950387856465205,0.9719800916916066,0.9177664729088292,0.7384345258887409
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,RF,Smote,False,61147.0,103.0,3282.0,0.0,0.9983183673469388,1.0,0.9834390616273798,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,IBk,Smote,False,122094.0,449.0,6321.0,200.0,0.9963359800233388,0.9983645967913389,0.9503812633376251,0.9485202023362261
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,NB,Smote,False,178859.0,671.0,9484.0,4582.0,0.9962624630980894,0.9750219416597162,0.9551862558513408,0.76905166887165
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,RF,No sampling,True,61147.0,103.0,3282.0,0.0,0.9983183673469388,1.0,0.9847858197932053,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,IBk,No sampling,True,122294.0,206.0,6564.0,0.0,0.9983183673469388,1.0,0.9847858197932053,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,NB,No sampling,True,183441.0,312.0,9843.0,0.0,0.9983020685376566,1.0,0.9847858197932053,0.983548970839744
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,RF,Under sampling,True,61147.0,103.0,3282.0,0.0,0.9983183673469388,1.0,0.9847858197932053,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,IBk,Under sampling,True,122294.0,206.0,6564.0,0.0,0.9983183673469388,1.0,0.9847858197932053,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,NB,Under sampling,True,183441.0,309.0,9846.0,0.0,0.9983183673469388,1.0,0.9847858197932053,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,RF,Over sampling,True,61147.0,103.0,3282.0,0.0,0.9983183673469388,1.0,0.9847858197932053,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,IBk,Over sampling,True,122294.0,206.0,6564.0,0.0,0.9983183673469388,1.0,0.9847858197932053,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,NB,Over sampling,True,183441.0,309.0,9846.0,0.0,0.9983183673469388,1.0,0.9847858197932053,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,RF,Smote,True,61147.0,103.0,3282.0,0.0,0.9983183673469388,1.0,0.9847858197932053,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,IBk,Smote,True,122294.0,206.0,6564.0,0.0,0.9983183673469388,1.0,0.9847858197932053,0.9837094603593979
OPENJPA,13,0.9309155955626722,0.052454596169342345,0.048653163499686784,NB,Smote,True,183441.0,312.0,9843.0,0.0,0.9983020685376566,1.0,0.9847858197932053,0.983548970839744
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,RF,No sampling,False,65703.0,118.0,3500.0,0.0,0.9982072590814481,1.0,0.9842578535752545,0.9825253948786657
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,IBk,No sampling,False,131378.0,1037.0,6199.0,28.0,0.992168560963637,0.9997869199275528,0.879639190510437,0.9168812997366095
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,NB,No sampling,False,185961.0,1218.0,9636.0,11148.0,0.9934928597759364,0.9434424607704367,0.8862922579421563,0.5803652460550406
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,RF,Under sampling,False,52306.0,92.0,3526.0,13397.0,0.9982442077941907,0.7960975906731809,0.9756069380911019,0.28152587002893653
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,IBk,Under sampling,False,109902.0,188.0,7048.0,21504.0,0.9982923062948497,0.8363545043605315,0.9636498845370359,0.3388123307800588
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,NB,Under sampling,False,162583.0,303.0,10551.0,34526.0,0.9981398032980121,0.8248380337782648,0.9350259292527138,0.3200871730085086
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,RF,Over sampling,False,65703.0,118.0,3500.0,0.0,0.9982072590814481,1.0,0.9835102560076385,0.9825253948786657
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,IBk,Over sampling,False,131376.0,1037.0,6199.0,30.0,0.9921684426755681,0.999771699922378,0.8815925628046278,0.9167368483038543
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,NB,Over sampling,False,185732.0,1209.0,9645.0,11377.0,0.9935327188792186,0.9422806670420935,0.8891457597796154,0.5759668343714395
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,RF,Smote,False,65703.0,118.0,3500.0,0.0,0.9982072590814481,1.0,0.9843807368176982,0.9825253948786657
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,IBk,Smote,False,131378.0,852.0,6384.0,28.0,0.9935566815397413,0.9997869199275528,0.904191487201225,0.9321965472915588
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,NB,Smote,False,183734.0,944.0,9910.0,13375.0,0.994888400350881,0.9321441435956754,0.8991867015280974,0.5484164724961826
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,RF,No sampling,True,65703.0,118.0,3500.0,0.0,0.9982072590814481,1.0,0.9836926478717524,0.9825253948786657
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,IBk,No sampling,True,131406.0,236.0,7000.0,0.0,0.9982072590814481,1.0,0.9836926478717524,0.9825253948786657
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,NB,No sampling,True,197109.0,1630.0,9224.0,0.0,0.9917982882071461,1.0,0.8860327989681224,0.9147273790130993
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,RF,Under sampling,True,65703.0,118.0,3500.0,0.0,0.9982072590814481,1.0,0.9836926478717524,0.9825253948786657
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,IBk,Under sampling,True,131406.0,236.0,7000.0,0.0,0.9982072590814481,1.0,0.9836926478717524,0.9825253948786657
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,NB,Under sampling,True,197109.0,1626.0,9228.0,0.0,0.991818250433995,1.0,0.8860327989681224,0.9149525761239657
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,RF,Over sampling,True,65703.0,118.0,3500.0,0.0,0.9982072590814481,1.0,0.9836926478717524,0.9825253948786657
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,IBk,Over sampling,True,131406.0,236.0,7000.0,0.0,0.9982072590814481,1.0,0.9836926478717524,0.9825253948786657
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,NB,Over sampling,True,197109.0,1626.0,9228.0,0.0,0.991818250433995,1.0,0.8860327989681224,0.9149525761239657
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,RF,Smote,True,65703.0,118.0,3500.0,0.0,0.9982072590814481,1.0,0.9836926478717524,0.9825253948786657
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,IBk,Smote,True,131406.0,236.0,7000.0,0.0,0.9982072590814481,1.0,0.9836926478717524,0.9825253948786657
OPENJPA,14,0.9361883153715258,0.05219197645735059,0.007619047619047619,NB,Smote,True,197109.0,358.0,10496.0,0.0,0.9981870388469972,1.0,0.9836926478717524,0.9823248159946161
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,RF,No sampling,False,70392.0,140.0,3514.0,0.0,0.9980150853513299,1.0,0.9809983612452104,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,IBk,No sampling,False,130655.0,258.0,7050.0,10129.0,0.9980292255161824,0.9280529037390612,0.9535402852400939,0.5442601539740929
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,NB,No sampling,False,189493.0,432.0,10530.0,21683.0,0.9977254179281295,0.8973226124180778,0.9330526164451176,0.4470659037963262
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,RF,Under sampling,False,70392.0,140.0,3514.0,0.0,0.9980150853513299,1.0,0.9805739415299034,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,IBk,Under sampling,False,130263.0,256.0,7052.0,10521.0,0.9980385997440986,0.9252684964200477,0.9589143454408071,0.5344029765508064
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,NB,Under sampling,False,188990.0,402.0,10560.0,22186.0,0.9978774182647631,0.894940712959806,0.9376446416103564,0.44194256117624314
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,RF,Over sampling,False,70392.0,140.0,3514.0,0.0,0.9980150853513299,1.0,0.9808470718639781,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,IBk,Over sampling,False,130652.0,258.0,7050.0,10132.0,0.9980291803529142,0.9280315944993749,0.9549166036798044,0.5441826027749523
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,NB,Over sampling,False,189423.0,426.0,10536.0,21753.0,0.9977561114359307,0.8969911353562905,0.9344883150754589,0.4464138386314981
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,RF,Smote,False,70392.0,140.0,3514.0,0.0,0.9980150853513299,1.0,0.9809937774842926,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,IBk,Smote,False,130653.0,258.0,7050.0,10131.0,0.998029195407567,0.9280386975792704,0.956394816519865,0.5442084511302873
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,NB,Smote,False,187637.0,372.0,10590.0,23539.0,0.9980213713173306,0.8885337348941168,0.9343405882497152,0.42690565887371124
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,RF,No sampling,True,70392.0,140.0,3514.0,0.0,0.9980150853513299,1.0,0.9808429118773946,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,IBk,No sampling,True,140784.0,280.0,7028.0,0.0,0.9980150853513299,1.0,0.9808429118773946,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,NB,No sampling,True,211176.0,448.0,10514.0,0.0,0.9978830378406987,1.0,0.9808429118773946,0.9780803864217756
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,RF,Under sampling,True,70392.0,140.0,3514.0,0.0,0.9980150853513299,1.0,0.9808429118773946,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,IBk,Under sampling,True,140784.0,280.0,7028.0,0.0,0.9980150853513299,1.0,0.9808429118773946,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,NB,Under sampling,True,211176.0,420.0,10542.0,0.0,0.9980150853513299,1.0,0.9808429118773946,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,RF,Over sampling,True,70392.0,140.0,3514.0,0.0,0.9980150853513299,1.0,0.9808429118773946,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,IBk,Over sampling,True,140784.0,280.0,7028.0,0.0,0.9980150853513299,1.0,0.9808429118773946,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,NB,Over sampling,True,211176.0,420.0,10542.0,0.0,0.9980150853513299,1.0,0.9808429118773946,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,RF,Smote,True,70392.0,140.0,3514.0,0.0,0.9980150853513299,1.0,0.9808429118773946,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,IBk,Smote,True,140784.0,280.0,7028.0,0.0,0.9980150853513299,1.0,0.9808429118773946,0.9794757049623852
OPENJPA,15,0.9401711572157749,0.049347702779353374,0.03416808149405773,NB,Smote,True,211176.0,438.0,10524.0,0.0,0.9979301936544841,1.0,0.9808429118773946,0.9785791098593954
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,RF,No sampling,False,74943.0,142.0,3673.0,0.0,0.9981088100153159,1.0,0.9815177367914513,0.980090192157511
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,IBk,No sampling,False,149657.0,447.0,7183.0,229.0,0.9970220647018068,0.9984721721841934,0.9780717517440821,0.9528062562497328
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,NB,No sampling,False,215607.0,899.0,10546.0,9222.0,0.9958476901332989,0.9589821597747622,0.9526503662029782,0.6545485605092667
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,RF,Under sampling,False,61436.0,116.0,3699.0,13507.0,0.9981154146087861,0.8197696916323072,0.9814426338416498,0.29611810294346996
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,IBk,Under sampling,False,125082.0,233.0,7397.0,24804.0,0.998140685472609,0.8345142308154198,0.9640065086425054,0.3180047206098315
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,NB,Under sampling,False,188574.0,415.0,11030.0,36255.0,0.9978041050008202,0.8387441121919326,0.9459700761346158,0.322795440069389
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,RF,Over sampling,False,74943.0,142.0,3673.0,0.0,0.9981088100153159,1.0,0.9820574462279406,0.980090192157511
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,IBk,Over sampling,False,149588.0,438.0,7192.0,298.0,0.9970805060456187,0.9980118223182952,0.9788560669149182,0.9488689191354128
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,NB,Over sampling,False,214556.0,723.0,10722.0,10273.0,0.9966415674543267,0.9543074959191208,0.9521739796843922,0.6383611400837906
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,RF,Smote,False,74943.0,142.0,3673.0,0.0,0.9981088100153159,1.0,0.9814692001220184,0.980090192157511
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,IBk,Smote,False,149574.0,436.0,7194.0,312.0,0.9970935270981934,0.9979184179976782,0.9775843035202166,0.9480873732070472
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,NB,Smote,False,215001.0,556.0,10889.0,9828.0,0.9974206358411001,0.956286777951243,0.9538688484846464,0.655645336317194
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,RF,No sampling,True,74943.0,142.0,3673.0,0.0,0.9981088100153159,1.0,0.981389252948886,0.980090192157511
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,IBk,No sampling,True,149883.0,298.0,7332.0,3.0,0.9980157276885891,0.9999799847884392,0.9815072102242003,0.9788837015275909
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,NB,No sampling,True,221071.0,1251.0,10194.0,3758.0,0.9943730265110965,0.9832850744343479,0.9748634425004613,0.7916852386387577
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,RF,Under sampling,True,74943.0,142.0,3673.0,0.0,0.9981088100153159,1.0,0.981389252948886,0.980090192157511
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,IBk,Under sampling,True,149472.0,284.0,7346.0,414.0,0.9981035818264377,0.9972379008046115,0.9808809977365235,0.952316602219481
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,NB,Under sampling,True,215604.0,404.0,11041.0,9225.0,0.9981296989000408,0.9589688163003883,0.968298261904522,0.6763105573222614
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,RF,Over sampling,True,74943.0,142.0,3673.0,0.0,0.9981088100153159,1.0,0.981389252948886,0.980090192157511
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,IBk,Over sampling,True,149881.0,298.0,7332.0,5.0,0.9980157012631593,0.9999666413140653,0.9815456527214068,0.9787460870810506
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,NB,Over sampling,True,219010.0,421.0,11024.0,5819.0,0.9980814014428225,0.9741181075395078,0.9743084058480824,0.7659087003656955
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,RF,Smote,True,74943.0,142.0,3673.0,0.0,0.9981088100153159,1.0,0.981389252948886,0.980090192157511
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,IBk,Smote,True,149883.0,297.0,7333.0,3.0,0.9980223731522173,0.9999799847884392,0.9815110659286729,0.9789551886872366
OPENJPA,16,0.9436277152750321,0.048439523603951345,0.028905419766206163,NB,Smote,True,220953.0,430.0,11015.0,3876.0,0.9980576647710077,0.9827602311089761,0.9779660536765478,0.8270222436977122
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,RF,No sampling,False,79512.0,142.0,3809.0,0.0,0.9982172897782912,1.0,0.982462183773053,0.9808091938924095
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,IBk,No sampling,False,156616.0,494.0,7408.0,2408.0,0.9968557061931131,0.9848576315524701,0.971004917439433,0.827145162708821
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,NB,No sampling,False,225549.0,877.0,10976.0,12987.0,0.9961267698939168,0.9455553878659825,0.946567175437086,0.5867323022029719
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,RF,Under sampling,False,67395.0,120.0,3831.0,12117.0,0.9982226171961787,0.8476079082402657,0.982107258350858,0.33455131083298667
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,IBk,Under sampling,False,138899.0,284.0,7618.0,20125.0,0.9979595209185029,0.87344677532951,0.9624994658635088,0.3818898127454493
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,NB,Under sampling,False,207720.0,531.0,11322.0,30816.0,0.9974501923160033,0.8708119529127679,0.9474075982846301,0.3730789822697571
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,RF,Over sampling,False,79512.0,142.0,3809.0,0.0,0.9982172897782912,1.0,0.9825298803210849,0.9808091938924095
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,IBk,Over sampling,False,156431.0,471.0,7431.0,2593.0,0.9969981262189137,0.9836942851393501,0.9749047795068011,0.8195201124128693
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,NB,Over sampling,False,224881.0,686.0,11167.0,13655.0,0.9969587749981158,0.9427549719958414,0.9518401774574164,0.5821987763605712
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,RF,Smote,False,79512.0,142.0,3809.0,0.0,0.9982172897782912,1.0,0.9823287324127443,0.9808091938924095
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,IBk,Smote,False,156613.0,345.0,7557.0,2411.0,0.9978019597599358,0.9848387664755005,0.9732194841774511,0.8371761074011358
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,NB,Smote,False,225521.0,462.0,11391.0,13015.0,0.9979555984299704,0.9454380051648389,0.9496009594732486,0.6030142388918872
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,RF,No sampling,True,79512.0,142.0,3809.0,0.0,0.9982172897782912,1.0,0.9820298658567451,0.9808091938924095
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,IBk,No sampling,True,159024.0,284.0,7618.0,0.0,0.9982172897782912,1.0,0.9820705603408837,0.9808091938924095
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,NB,No sampling,True,235416.0,667.0,11186.0,3120.0,0.997174722449308,0.9869202133011369,0.9769350504541892,0.84732643084185
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,RF,Under sampling,True,79512.0,142.0,3809.0,0.0,0.9982172897782912,1.0,0.9820298658567451,0.9808091938924095
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,IBk,Under sampling,True,159024.0,284.0,7618.0,0.0,0.9982172897782912,1.0,0.9820982062015908,0.9808091938924095
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,NB,Under sampling,True,235215.0,420.0,11433.0,3321.0,0.9982175822776752,0.9860775731964987,0.9764919734118951,0.8516073307138733
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,RF,Over sampling,True,79512.0,142.0,3809.0,0.0,0.9982172897782912,1.0,0.9820298658567451,0.9808091938924095
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,IBk,Over sampling,True,159024.0,284.0,7618.0,0.0,0.9982172897782912,1.0,0.9820705603408837,0.9808091938924095
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,NB,Over sampling,True,235215.0,425.0,11428.0,3321.0,0.9981964012901036,0.9860775731964987,0.9769816931398746,0.8513823127155996
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,RF,Smote,True,79512.0,142.0,3809.0,0.0,0.9982172897782912,1.0,0.9820298658567451,0.9808091938924095
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,IBk,Smote,True,159024.0,284.0,7618.0,0.0,0.9982172897782912,1.0,0.9820705603408837,0.9808091938924095
OPENJPA,17,0.9466574416441712,0.047338341540562885,0.01701041888156496,NB,Smote,True,235414.0,428.0,11425.0,3122.0,0.998185225701953,0.9869118288224838,0.9783133305689807,0.8581290361316775
